check_id,group,severity,status,finding,evidence
IMPL-1032,llm,error,pass,DeepSeek context sync output_status=needs_review,60_model/llm_runs/deepseek_project_context_sync_progress.json
IMPL-1033,llm,error,pass,DeepSeek context sync raw chunks=1,60_model/llm_runs/deepseek_project_context_sync_raw.jsonl
IMPL-1034,llm,error,pass,DeepSeek context sync latest output_status=needs_review,60_model/llm_runs/deepseek_project_context_sync_latest.json
IMPL-1035,llm,error,pass,DeepSeek context sync latest task_queue rows=6,60_model/llm_runs/deepseek_project_context_sync_latest.json
IMPL-1036,llm,error,pass,DeepSeek P0 detail plan work_items=7,60_model/llm_runs/deepseek_p0_detail_query_plan_progress.json
IMPL-1037,llm,error,pass,DeepSeek P0 detail plan rows=7,60_model/llm_runs/deepseek_p0_detail_query_plan_progress.json
IMPL-1038,llm,error,pass,DeepSeek P0 detail plan remaining_rows=0,60_model/llm_runs/deepseek_p0_detail_query_plan_progress.json
IMPL-1039,llm,error,pass,DeepSeek P0 detail plan raw_chunks=1,60_model/llm_runs/deepseek_p0_detail_query_plan_progress.json
IMPL-1040,llm,error,pass,DeepSeek P0 detail plan output_status=needs_review,60_model/llm_runs/deepseek_p0_detail_query_plan_progress.json
IMPL-1041,llm,error,pass,DeepSeek P0 detail plan raw chunks=1,60_model/llm_runs/deepseek_p0_detail_query_plan_raw.jsonl
IMPL-1042,llm,error,pass,DeepSeek P0 field checklist work_items=7,60_model/llm_runs/deepseek_p0_field_verification_checklist_progress.json
IMPL-1043,llm,error,pass,DeepSeek P0 field checklist node_items=27,60_model/llm_runs/deepseek_p0_field_verification_checklist_progress.json
IMPL-1044,llm,error,pass,DeepSeek P0 field checklist rows=34,60_model/llm_runs/deepseek_p0_field_verification_checklist_progress.json
IMPL-1045,llm,error,pass,DeepSeek P0 field checklist raw_chunks=1,60_model/llm_runs/deepseek_p0_field_verification_checklist_progress.json
IMPL-1046,llm,error,pass,DeepSeek P0 field checklist output_status=needs_review,60_model/llm_runs/deepseek_p0_field_verification_checklist_progress.json
IMPL-1047,llm,error,pass,DeepSeek P0 field checklist raw chunks=1,60_model/llm_runs/deepseek_p0_field_verification_checklist_raw.jsonl
IMPL-1048,llm,error,pass,DeepSeek P1 quality progress evidence_rows=260,60_model/llm_runs/deepseek_p1_quality_report_progress.json
IMPL-1049,llm,error,pass,DeepSeek P1 quality progress business_fill_rows=7,60_model/llm_runs/deepseek_p1_quality_report_progress.json
IMPL-1050,llm,error,pass,DeepSeek P1 quality progress enriched_work_rows=7,60_model/llm_runs/deepseek_p1_quality_report_progress.json
IMPL-1051,llm,error,pass,DeepSeek P1 quality progress field_checklist_rows=34,60_model/llm_runs/deepseek_p1_quality_report_progress.json
IMPL-1052,llm,error,pass,DeepSeek P1 quality progress verification_checks=338,60_model/llm_runs/deepseek_p1_quality_report_progress.json
IMPL-1053,llm,error,pass,DeepSeek P1 quality progress output_status=needs_review,60_model/llm_runs/deepseek_p1_quality_report_progress.json
IMPL-1054,llm,error,pass,DeepSeek P1 quality raw chunks=1,60_model/llm_runs/deepseek_p1_quality_report_raw.jsonl
IMPL-1055,llm,error,pass,DeepSeek P2 semantic docx rows=21,60_model/llm_runs/deepseek_p2_real_site_semantic_progress.json
IMPL-1056,llm,error,pass,DeepSeek P2 semantic pdf rows=22,60_model/llm_runs/deepseek_p2_real_site_semantic_progress.json
IMPL-1057,llm,error,pass,DeepSeek P2 semantic output_status=needs_review,60_model/llm_runs/deepseek_p2_real_site_semantic_progress.json
IMPL-1058,llm,error,pass,DeepSeek P2 semantic raw chunks=1,60_model/llm_runs/deepseek_p2_real_site_semantic_raw.jsonl
IMPL-1059,llm,error,pass,DeepSeek P2 schema node rows=6,60_model/llm_runs/deepseek_p2_input_schema_candidates_progress.json
IMPL-1060,llm,error,pass,DeepSeek P2 schema assumption rows=12,60_model/llm_runs/deepseek_p2_input_schema_candidates_progress.json
IMPL-1061,llm,error,pass,DeepSeek P2 schema spatial rows=22,60_model/llm_runs/deepseek_p2_input_schema_candidates_progress.json
IMPL-1062,llm,error,pass,DeepSeek P2 schema gap rows=10,60_model/llm_runs/deepseek_p2_input_schema_candidates_progress.json
IMPL-1063,llm,error,pass,DeepSeek P2 schema output_status=needs_review,60_model/llm_runs/deepseek_p2_input_schema_candidates_progress.json
IMPL-1064,llm,error,pass,DeepSeek P2 schema raw chunks=1,60_model/llm_runs/deepseek_p2_input_schema_candidates_raw.jsonl
IMPL-1065,llm,error,pass,DeepSeek P2 readiness ready_items=8,60_model/llm_runs/deepseek_p2_completion_readiness_audit_progress.json
IMPL-1066,llm,error,pass,DeepSeek P2 readiness blocking_gaps=8,60_model/llm_runs/deepseek_p2_completion_readiness_audit_progress.json
IMPL-1067,llm,error,pass,DeepSeek P2 readiness recommended_outputs=6,60_model/llm_runs/deepseek_p2_completion_readiness_audit_progress.json
IMPL-1068,llm,error,pass,DeepSeek P2 readiness handoff_risks=5,60_model/llm_runs/deepseek_p2_completion_readiness_audit_progress.json
IMPL-1069,llm,error,pass,DeepSeek P2 readiness output_status=needs_review,60_model/llm_runs/deepseek_p2_completion_readiness_audit_progress.json
IMPL-1070,llm,error,pass,DeepSeek P2 readiness raw chunks=1,60_model/llm_runs/deepseek_p2_completion_readiness_audit_raw.jsonl
IMPL-1071,llm,error,pass,DeepSeek P2 source coverage matrix_rows=60,60_model/llm_runs/deepseek_p2_source_coverage_audit_progress.json
IMPL-1072,llm,error,pass,DeepSeek P2 source coverage source_rows=4,60_model/llm_runs/deepseek_p2_source_coverage_audit_progress.json
IMPL-1073,llm,error,pass,DeepSeek P2 source coverage node_rows=6,60_model/llm_runs/deepseek_p2_source_coverage_audit_progress.json
IMPL-1074,llm,error,pass,DeepSeek P2 source coverage assumption_rows=12,60_model/llm_runs/deepseek_p2_source_coverage_audit_progress.json
IMPL-1075,llm,error,pass,DeepSeek P2 source coverage spatial_rows=22,60_model/llm_runs/deepseek_p2_source_coverage_audit_progress.json
IMPL-1076,llm,error,pass,DeepSeek P2 source coverage gap_rows=10,60_model/llm_runs/deepseek_p2_source_coverage_audit_progress.json
IMPL-1077,llm,error,pass,DeepSeek P2 source coverage boundary_rows=6,60_model/llm_runs/deepseek_p2_source_coverage_audit_progress.json
IMPL-1078,llm,error,pass,DeepSeek P2 source coverage output_status=needs_review,60_model/llm_runs/deepseek_p2_source_coverage_audit_progress.json
IMPL-1079,llm,error,pass,DeepSeek P2 source coverage raw chunks=1,60_model/llm_runs/deepseek_p2_source_coverage_audit_raw.jsonl
IMPL-1080,files,error,pass,osm boundary geojson features=2,50_external_gis/boundaries/osm_park_boundaries.geojson
IMPL-1081,files,error,pass,"osm boundary park ids=['sample_city_green_heart', 'sample_olympic_forest']",50_external_gis/boundaries/osm_park_boundaries.geojson
IMPL-1082,scripts,error,pass,python compile failures=[],python -m py_compile
IMPL-1083,scripts,error,pass,"amap dry run: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 50_external_gis/scripts/fetch_amap_poi.py --dry-run
IMPL-1084,scripts,error,pass,poi supply review: exit=0,C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 30_extraction/scripts/review_poi_supply_base.py
IMPL-1085,scripts,error,pass,"amap spatial precheck rebuild: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 50_external_gis/scripts/build_amap_spatial_precheck.py
IMPL-1086,scripts,error,pass,"amap boundary filter rebuild: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 50_external_gis/scripts/build_amap_boundary_filter.py
IMPL-1087,scripts,error,pass,"in-park candidate review rebuild: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 50_external_gis/scripts/build_in_park_candidate_review.py
IMPL-1088,scripts,error,pass,"p1 quality report review: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/review_deepseek_p1_quality_report.py
IMPL-1089,scripts,error,pass,"p2 real-site input index rebuild: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 30_extraction/scripts/build_p2_real_site_input_index.py
IMPL-1090,scripts,error,pass,"p2 semantic breakdown review: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/review_deepseek_p2_real_site_semantic_breakdown.py
IMPL-1091,scripts,error,pass,"p2 input schema candidate review: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/review_deepseek_p2_input_schema_candidates.py
IMPL-1092,scripts,error,pass,"p2 completion readiness review: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/review_deepseek_p2_completion_readiness_audit.py
IMPL-1093,scripts,info,pass,p2 source coverage DeepSeek audit: skipped DeepSeek regeneration; set VERIFY_RERUN_DEEPSEEK=1 to rerun,C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/run_deepseek_p2_source_coverage_audit.py
IMPL-1094,scripts,error,pass,"p2 source coverage review: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/review_deepseek_p2_source_coverage_audit.py
IMPL-1095,scripts,info,pass,p2 geometry proxy DeepSeek audit: skipped DeepSeek regeneration; set VERIFY_RERUN_DEEPSEEK=1 to rerun,C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/run_deepseek_p2_geometry_proxy_audit.py
IMPL-1096,scripts,error,pass,"p2 geometry proxy review: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/review_deepseek_p2_geometry_proxy_audit.py
IMPL-1097,scripts,info,pass,p3 prework DeepSeek package: skipped DeepSeek regeneration; set VERIFY_RERUN_DEEPSEEK=1 to rerun,C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/run_deepseek_p3_prework_package.py
IMPL-1098,scripts,error,pass,"p3 prework package review: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/review_deepseek_p3_prework_package.py
IMPL-1099,scripts,info,pass,p3 calibration execution DeepSeek package: skipped DeepSeek regeneration; set VERIFY_RERUN_DEEPSEEK=1 to rerun,C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/run_deepseek_p3_calibration_execution_package.py
IMPL-1100,scripts,error,pass,"p3 calibration execution package review: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/review_deepseek_p3_calibration_execution_package.py
IMPL-1101,scripts,info,pass,p4 premature simulation DeepSeek audit: skipped DeepSeek regeneration; set VERIFY_RERUN_DEEPSEEK=1 to rerun,C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/run_deepseek_p4_premature_audit.py
IMPL-1102,scripts,info,pass,p4 feedback draft DeepSeek package: skipped DeepSeek regeneration; set VERIFY_RERUN_DEEPSEEK=1 to rerun,C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/run_deepseek_p4_feedback_draft.py
IMPL-1103,scripts,error,pass,"p4 feedback draft review: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/review_deepseek_p4_feedback_draft.py
IMPL-1104,scripts,error,pass,"p2 method prototype rebuild: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/build_p2_method_prototype.py
IMPL-1105,scripts,error,pass,"p2 method prototype review: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 60_model/scripts/review_p2_method_prototype.py
IMPL-1106,scripts,error,pass,"p2 completion reality audit: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 30_extraction/scripts/review_p2_completion_reality.py
IMPL-1107,scripts,error,pass,"handoff encoding health review: exit=0, expected_text_found=True",C:\Users\Yy199\AppData\Local\Programs\Python\Python312\python.exe 30_extraction/scripts/review_handoff_and_encoding_health.py
IMPL-1108,llm,error,pass,loaded routes=26,60_model/src/llm_router.py
IMPL-1109,llm,error,pass,LLM-001 routes to DeepSeek,60_model/configs/llm_task_routing.csv
IMPL-1110,llm,error,pass,LLM-006 remains high-risk final conclusion,60_model/configs/llm_task_routing.csv
IMPL-1111,llm,error,pass,LLM-009 remains Tier-2 needs_review,60_model/configs/llm_task_routing.csv
IMPL-1112,llm,error,pass,LLM-010 remains Tier-2 needs_review,60_model/configs/llm_task_routing.csv
IMPL-1113,llm,error,pass,LLM-011 entrance node semantic screening remains draft,60_model/configs/llm_task_routing.csv
IMPL-1114,llm,error,pass,LLM-012 P0 verification package remains needs_review,60_model/configs/llm_task_routing.csv
IMPL-1115,llm,error,pass,LLM-013 context sync remains needs_review,60_model/configs/llm_task_routing.csv
IMPL-1116,llm,error,pass,LLM-014 P0 Amap detail query plan remains needs_review,60_model/configs/llm_task_routing.csv
IMPL-1117,llm,error,pass,LLM-015 field verification checklist remains needs_review,60_model/configs/llm_task_routing.csv
IMPL-1118,llm,error,pass,LLM-016 P1 quality report remains needs_review,60_model/configs/llm_task_routing.csv
IMPL-1119,llm,error,pass,LLM-017 P2 real-site semantic breakdown remains needs_review,60_model/configs/llm_task_routing.csv
IMPL-1120,llm,error,pass,LLM-018 P2 input schema candidates remain needs_review,60_model/configs/llm_task_routing.csv
IMPL-1121,llm,error,pass,LLM-019 P2 readiness audit remains needs_review,60_model/configs/llm_task_routing.csv
IMPL-1122,llm,error,pass,LLM-020 P2 source coverage audit remains needs_review,60_model/configs/llm_task_routing.csv
